actual,pred,alive,title,male,culture,dateOfBirth,house,book1,book2,book3,book4,book5,isMarried,isNoble,numDeadRelations,boolDeadRelations,isPopular,popularity,target
0,1,0.813,Other,1,Other,268.0,Other,0,0,1,0,1,0,0,0,0,0,0.0033444816053511,1
0,1,0.707,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0167224080267558,1
0,1,0.696,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.020066889632107,1
0,0,0.11,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,6,1,1,1.0,1
0,1,0.682,Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0234113712374581,1
1,1,0.994,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.020066889632107,0
1,1,0.925,Other,1,Other,237.0,Other,1,1,1,1,1,1,1,0,0,0,0.23076923076923,0
1,1,0.809,Other,0,Other,283.0,Other,0,0,0,0,0,1,0,0,0,0,0.0,0
1,1,0.711,Other,1,Other,260.0,Other,1,1,1,1,1,1,1,1,1,1,0.979933110367893,0
1,1,0.813,Other,1,Other,288.0,Other,0,1,1,1,1,0,0,0,0,0,0.0468227424749163,0
1,1,0.554,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0334448160535117,0
1,1,0.814,Other,1,Other,245.0,Other,1,1,1,1,1,0,1,0,0,0,0.130434782608695,0
0,1,0.558,Other,0,Other,268.0,Other,1,0,1,0,0,0,1,0,0,0,0.0167224080267558,1
1,1,0.707,Other,1,Other,263.0,Other,0,1,1,1,0,1,1,0,0,0,0.163879598662207,0
1,1,0.773,Other,0,Other,268.0,Other,0,0,1,1,0,1,0,0,0,0,0.137123745819397,0
1,1,0.989,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
1,1,0.982,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.923,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
1,0,0.497,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.217391304347826,0
1,1,0.678,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0100334448160535,0
0,0,0.035,Other,0,Other,267.0,Other,1,1,1,0,1,1,0,5,1,1,0.558528428093645,1
1,0,0.367,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0133779264214046,0
1,1,0.694,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.120401337792642,0
0,1,0.57,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,1,1,0,0.23076923076923,1
1,1,0.684,Other,0,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0267558528428093,0
0,0,0.167,Other,1,Other,268.0,Other,1,1,1,0,0,0,0,0,0,0,0.0267558528428093,1
1,1,0.983,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0066889632107023,0
0,1,0.532,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.020066889632107,1
1,1,0.975,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0100334448160535,0
1,0,0.467,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.020066889632107,0
1,1,0.78,Other,0,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0,0
1,0,0.447,Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0434782608695652,0
0,0,0.193,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0301003344481605,1
1,1,0.769,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0869565217391304,0
1,0,0.142,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.53,Other,1,Other,250.0,Other,1,1,1,1,1,1,1,0,0,0,0.110367892976588,0
1,1,0.987,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
0,0,0.161,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0434782608695652,1
1,1,0.817,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.809,Other,0,Other,297.0,Other,0,1,1,1,0,0,0,0,0,0,0.0535117056856187,0
1,0,0.255,Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0367892976588628,0
0,0,0.031,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,5,1,1,0.57190635451505,1
0,0,0.167,Other,1,Other,268.0,Other,1,1,0,0,1,0,1,0,0,0,0.0668896321070234,1
1,1,0.809,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0133779264214046,0
1,0,0.203,Other,1,Other,268.0,Other,0,1,1,0,0,0,0,0,0,0,0.020066889632107,0
1,1,0.598,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0,0
1,1,0.99,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.020066889632107,0
1,1,0.659,Other,1,Other,290.0,Other,1,1,1,1,1,0,0,0,0,0,0.0668896321070234,0
1,1,0.603,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
1,1,0.884,Other,1,Other,283.0,Other,1,1,1,1,1,0,1,5,1,1,1.0,0
1,0,0.496,Other,0,Other,286.0,Other,0,0,0,1,1,1,0,0,0,0,0.0301003344481605,0
1,1,0.994,Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0234113712374581,0
0,1,0.962,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0133779264214046,1
0,0,0.005,Other,1,Other,53.0,Other,0,0,0,0,0,1,1,0,0,1,0.525083612040133,1
1,1,0.687,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0434782608695652,0
0,0,0.07,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,3,1,1,0.622073578595317,1
0,1,0.553,Other,1,Other,268.0,Other,1,1,0,1,0,0,1,0,0,0,0.0668896321070234,1
1,1,0.805,Other,0,Other,288.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
1,1,0.98,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.020066889632107,0
0,1,0.76,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0969899665551839,1
1,0,0.258,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
1,1,0.658,Other,0,Other,271.0,Other,1,1,1,1,1,0,0,0,0,0,0.130434782608695,0
1,1,0.805,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0301003344481605,0
1,1,0.729,Other,1,Other,299.0,Other,0,0,0,1,0,0,0,0,0,0,0.127090301003344,0
1,0,0.096,Other,1,Other,242.0,Other,1,1,1,1,1,0,1,5,1,1,0.341137123745819,0
1,1,0.989,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.758,Other,0,Other,268.0,Other,0,0,0,1,0,1,0,0,0,0,0.0568561872909698,0
1,1,0.574,Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.992,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0066889632107023,0
1,1,0.672,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.140468227424749,0
0,1,0.983,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0568561872909698,1
1,1,0.763,Other,1,Other,268.0,Other,0,0,1,1,1,1,1,0,0,0,0.0836120401337792,0
1,1,0.726,Other,1,Other,249.0,Other,0,1,1,1,1,0,0,0,0,0,0.0769230769230769,0
1,1,0.76,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0334448160535117,0
1,1,0.817,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
1,1,0.724,Other,1,Other,254.0,Other,0,1,1,1,0,0,1,0,0,0,0.0903010033444816,0
1,0,0.099,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.190635451505016,0
1,0,0.275,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0869565217391304,0
1,0,0.213,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
0,1,0.598,Other,1,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.020066889632107,1
1,1,0.951,Other,1,Other,211.0,Other,0,0,0,1,1,1,1,0,0,0,0.0501672240802675,0
1,0,0.048,Other,1,Other,268.0,Other,1,1,1,1,1,1,1,0,0,1,0.394648829431438,0
1,1,0.746,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
1,1,0.837,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.020066889632107,0
1,1,0.984,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
1,0,0.293,Other,1,Other,273.0,Other,1,1,1,1,1,1,1,12,1,1,1.0,0
1,1,0.752,Other,0,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.133779264214046,0
1,1,0.552,Other,1,Other,268.0,Other,1,1,1,1,1,1,0,0,0,0,0.167224080267558,0
1,0,0.178,Other,0,Other,268.0,Other,0,1,1,1,1,1,1,1,1,0,0.0635451505016722,0
1,1,0.99,Other,1,Other,284.0,Other,0,0,1,1,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.948,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
0,1,0.504,Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0234113712374581,1
1,0,0.236,Other,1,Other,295.0,Other,1,1,1,1,1,0,1,8,1,1,0.551839464882943,0
0,0,0.181,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0535117056856187,1
1,1,0.834,Other,0,Other,291.0,Other,0,1,1,1,0,0,0,0,0,0,0.0535117056856187,0
1,0,0.304,Other,0,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.0468227424749163,0
0,0,0.26,Other,1,Other,244.0,Other,1,1,1,1,1,1,1,4,1,1,0.869565217391304,1
1,1,0.532,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0033444816053511,0
1,0,0.337,Other,1,Other,268.0,Other,1,1,1,1,1,1,1,0,0,0,0.140468227424749,0
1,1,0.665,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
1,0,0.186,Other,1,Other,268.0,Other,0,0,0,0,1,1,0,0,0,0,0.100334448160535,0
0,1,0.664,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.040133779264214,1
1,1,0.986,Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0167224080267558,0
0,0,0.085,Other,1,Other,268.0,Other,1,1,1,0,0,0,0,0,0,0,0.197324414715719,1
1,1,0.813,Other,1,Other,268.0,Other,0,1,1,0,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.723,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0367892976588628,0
0,0,0.07,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,7,1,1,0.695652173913043,1
0,0,0.015,Other,1,Other,237.0,Other,1,1,1,1,1,1,1,6,1,0,0.331103678929765,1
1,1,0.817,Other,0,Other,286.0,Other,0,1,1,1,0,0,0,0,0,0,0.060200668896321,0
1,1,0.74,Other,0,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.0066889632107023,0
1,0,0.137,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.759,Other,0,Other,280.0,Other,0,0,1,1,1,0,0,1,1,0,0.103678929765886,0
1,0,0.228,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.020066889632107,0
1,1,0.923,Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0367892976588628,0
1,1,0.99,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0033444816053511,0
0,0,0.072,Other,1,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.0836120401337792,1
1,1,0.732,Other,1,Other,287.0,Other,0,1,1,1,1,0,1,0,0,0,0.0802675585284281,0
1,0,0.047,Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0301003344481605,0
1,1,0.773,Other,0,Other,280.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
1,1,0.65,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0066889632107023,0
0,0,0.47,Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0969899665551839,1
0,0,0.198,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0301003344481605,1
1,1,0.983,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.984,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0033444816053511,0
0,0,0.283,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,1
0,0,0.061,Other,1,Other,268.0,Other,1,1,1,0,0,0,1,0,0,1,0.414715719063545,1
1,0,0.391,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.020066889632107,0
0,0,0.493,Other,1,Other,246.0,Other,0,1,1,1,1,0,1,0,0,0,0.217391304347826,1
1,1,0.574,Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.797,Other,0,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0267558528428093,0
1,0,0.007,Other,1,Other,268.0,Other,0,0,1,0,1,0,1,0,0,0,0.0234113712374581,0
1,1,0.898,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0033444816053511,0
0,1,0.96,Other,0,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.120401337792642,1
0,1,0.724,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.020066889632107,1
1,0,0.047,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.254180602006688,0
1,1,0.804,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.988,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0133779264214046,0
1,1,0.7,Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0301003344481605,0
0,1,0.677,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0301003344481605,1
1,1,0.767,Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0066889632107023,0
1,1,0.59,Other,0,Other,268.0,Other,0,1,1,1,1,1,0,0,0,0,0.0635451505016722,0
0,1,0.887,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0735785953177257,1
0,0,0.09,Other,1,Other,268.0,Other,0,1,1,0,1,1,1,0,0,0,0.327759197324414,1
0,0,0.322,Other,1,Other,262.0,Other,1,1,1,1,1,1,0,0,0,1,0.434782608695652,1
1,1,0.712,Other,0,Other,279.0,Other,0,1,0,0,0,0,0,0,0,0,0.0234113712374581,0
1,1,0.759,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.998,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
0,0,0.242,Other,0,Other,74.0,Other,0,0,0,0,0,1,1,0,0,0,0.1438127090301,1
0,0,0.148,Other,1,Other,268.0,Other,1,1,1,0,1,0,0,0,0,0,0.0568561872909698,1
1,0,0.382,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0100334448160535,0
0,0,0.006,Other,1,Other,184.0,Other,0,0,1,0,0,0,0,2,1,0,0.0836120401337792,1
0,0,0.001,Other,0,Other,178.0,Other,0,0,0,0,1,0,0,4,1,0,0.0434782608695652,1
1,1,0.891,Other,1,Other,220.0,Other,0,0,1,0,0,0,0,0,0,0,0.0167224080267558,0
1,0,0.3,Other,1,Other,268.0,Other,1,1,1,1,0,0,0,0,0,0,0.0234113712374581,0
1,1,0.878,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.130434782608695,0
0,1,0.803,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,1,0.351170568561872,1
1,1,0.842,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0434782608695652,0
1,0,0.456,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
1,1,0.989,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
1,1,0.951,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0167224080267558,0
0,1,0.749,Other,1,Other,271.0,Other,0,1,1,1,1,1,1,0,0,0,0.0735785953177257,1
1,1,0.726,Other,0,Other,251.0,Other,0,1,1,1,1,1,0,0,0,0,0.160535117056856,0
1,1,0.989,Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0100334448160535,0
1,1,0.66,Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0334448160535117,0
1,1,0.994,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
1,0,0.494,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.311036789297658,0
0,1,0.875,Other,1,Other,268.0,Other,0,1,1,1,1,1,1,0,0,0,0.110367892976588,1
0,0,0.414,Other,1,Other,274.0,Other,1,1,1,1,1,0,0,4,1,0,0.153846153846153,1
0,1,0.759,Other,1,Other,240.0,Other,0,0,1,0,0,0,0,0,0,0,0.0133779264214046,1
1,1,0.999,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
1,0,0.409,Other,1,Other,268.0,Other,0,1,0,0,0,1,1,0,0,0,0.130434782608695,0
1,1,0.986,Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0100334448160535,0
1,1,0.858,Other,1,Other,268.0,Other,1,1,1,1,0,0,1,0,0,0,0.0702341137123745,0
1,0,0.116,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.237458193979933,0
1,0,0.157,Other,1,Other,273.0,Other,1,1,1,1,1,0,1,0,0,0,0.207357859531772,0
1,1,0.887,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0167224080267558,0
1,0,0.318,Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0100334448160535,0
1,1,0.993,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.76,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0133779264214046,0
1,1,0.572,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.137123745819397,0
1,1,0.822,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
1,1,0.676,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0702341137123745,0
1,0,0.461,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0668896321070234,0
1,0,0.46,Other,1,Other,237.0,Other,1,1,1,1,1,0,1,0,0,0,0.0735785953177257,0
1,1,0.735,Other,0,Other,245.0,Other,1,1,1,1,1,1,1,0,0,0,0.217391304347826,0
1,1,0.719,Other,0,Other,268.0,Other,1,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
1,1,0.722,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0301003344481605,0
1,1,0.988,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0033444816053511,0
0,1,0.666,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.020066889632107,1
1,1,0.983,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
1,0,0.296,Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0869565217391304,0
1,1,0.988,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0133779264214046,0
0,0,0.223,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0334448160535117,1
1,0,0.357,Other,1,Other,268.0,Other,0,0,0,1,1,1,0,0,0,0,0.0434782608695652,0
1,0,0.222,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0535117056856187,0
1,1,0.848,Other,0,Other,268.0,Other,0,0,1,1,0,1,1,0,0,0,0.0869565217391304,0
1,1,0.617,Other,0,Other,276.0,Other,0,0,0,1,0,1,1,0,0,0,0.0434782608695652,0
1,1,0.786,Other,0,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0267558528428093,0
1,1,0.561,Other,1,Other,268.0,Other,1,0,0,0,0,0,1,0,0,0,0.0,0
1,1,0.945,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.130434782608695,0
0,1,0.975,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0133779264214046,1
1,0,0.399,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.183946488294314,0
1,0,0.207,Other,1,Other,278.0,Other,1,1,1,0,1,0,1,0,0,0,0.0735785953177257,0
0,1,0.729,Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0334448160535117,1
0,0,0.08,Other,1,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.167224080267558,1
1,1,0.729,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0367892976588628,0
0,0,0.142,Other,0,Other,268.0,Other,1,1,0,0,0,0,0,0,0,0,0.040133779264214,1
0,0,0.207,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,1,0.494983277591973,1
1,0,0.315,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0367892976588628,0
1,1,0.71,Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0234113712374581,0
1,1,0.999,Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0100334448160535,0
1,1,0.747,Other,0,Other,294.0,Other,0,1,1,1,0,0,0,0,0,0,0.100334448160535,0
0,1,0.83,Other,0,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0836120401337792,1
0,0,0.303,Other,1,Other,268.0,Other,0,1,0,0,1,0,0,0,0,0,0.0267558528428093,1
1,0,0.289,Other,1,Other,290.0,Other,1,1,1,1,1,0,1,7,1,1,1.0,0
1,1,0.744,Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0133779264214046,0
1,1,0.983,Other,0,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0167224080267558,0
1,1,0.993,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
0,1,0.981,Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,1,0.367892976588628,1
0,0,0.001,Other,0,Other,50.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,1
0,0,0.04,Other,1,Other,266.0,Other,1,1,1,0,1,0,0,5,1,1,0.354515050167224,1
1,0,0.235,Other,1,Other,281.0,Other,1,1,1,1,1,0,0,0,0,0,0.060200668896321,0
1,1,0.996,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.976,Other,0,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.020066889632107,0
0,0,0.167,Other,1,Other,268.0,Other,1,1,0,0,0,0,0,0,0,0,0.163879598662207,1
1,1,0.881,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.137123745819397,0
1,0,0.486,Other,1,Other,268.0,Other,1,0,0,0,0,1,0,0,0,0,0.0167224080267558,0
1,1,0.586,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0
1,0,0.235,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0936454849498327,0
1,1,0.979,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
1,0,0.017,Other,0,Other,268.0,Other,0,0,0,0,0,1,1,0,0,0,0.0802675585284281,0
0,1,0.76,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.040133779264214,1
1,1,0.611,Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0802675585284281,0
1,1,0.767,Other,1,Other,247.0,Other,0,0,0,1,0,0,0,0,0,0,0.103678929765886,0
1,1,0.724,Other,0,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0100334448160535,0
1,1,0.989,Other,0,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.0133779264214046,0
1,1,0.929,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.123745819397993,0
1,1,0.687,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0434782608695652,0
0,0,0.315,Other,1,Other,254.0,Other,0,1,1,1,1,0,0,0,0,0,0.0501672240802675,1
1,1,0.989,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.73,Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0468227424749163,0
1,1,0.676,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
1,0,0.176,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.140468227424749,0
1,0,0.093,Other,1,Other,249.0,Other,0,0,0,0,1,0,0,0,0,0,0.0668896321070234,0
1,1,0.877,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0535117056856187,0
1,0,0.405,Other,1,Other,268.0,Other,1,1,1,1,1,1,1,0,0,1,0.618729096989966,0
1,1,0.99,Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0133779264214046,0
0,0,0.033,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0234113712374581,1
1,1,0.783,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0167224080267558,0
0,1,0.769,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,1
0,1,0.715,Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0100334448160535,1
1,1,0.877,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0501672240802675,0
1,1,0.983,Other,1,Other,268.0,Other,0,0,0,1,0,1,1,0,0,0,0.0133779264214046,0
0,1,0.774,Other,1,Other,254.0,Other,1,1,1,1,1,0,1,0,0,0,0.133779264214046,1
0,0,0.212,Other,0,Other,230.0,Other,0,1,1,0,0,0,1,0,0,0,0.0434782608695652,1
0,0,0.081,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,1,0.371237458193979,1
0,1,0.713,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0501672240802675,1
1,0,0.13,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.040133779264214,0
0,1,0.692,Other,0,Other,268.0,Other,1,1,1,1,1,0,1,1,1,0,0.113712374581939,1
1,0,0.205,Other,1,Other,268.0,Other,1,1,0,0,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.848,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0468227424749163,0
